RefCode,ERNntr,HostSpecies,PathogenSpecies,Citation,HostTaxID,HostGenus,HostFamily,HostOrder,HostClass,PathTaxID,PathGenus,PathFamily,PathOrder,PathClass,PathKingdom
1823,503,Agrotis ipsilon,Nosema locustae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",56364,Agrotis,Noctuidae,Lepidoptera,Insecta,278021,Antonospora,NA,NA,NA,Fungi
1823,504,Tribolium confusum,Vairimorpha necatrix,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",7071,Tribolium,Tenebrionidae,Coleoptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
201,505,Drosophila sp.,Nosema trichoplusiae,"Tanabe, A.M., and Tamshiro, M. 1967.  The biology and pathogenicity of a microsporidian (Nosema trichoplusiae sp. n.) of the cabbage looper, Trichoplusia ni (Hubner) (Lepidoptera: Noctuidae).  J. Invertebr. Pathol. 9: 188-195.",NA,NA,NA,NA,NA,35227,Nosema,Nosematidae,NA,NA,Fungi
201,506,Ceratitis capitata,Nosema trichoplusiae,"Tanabe, A.M., and Tamshiro, M. 1967.  The biology and pathogenicity of a microsporidian (Nosema trichoplusiae sp. n.) of the cabbage looper, Trichoplusia ni (Hubner) (Lepidoptera: Noctuidae).  J. Invertebr. Pathol. 9: 188-195.",7213,Ceratitis,Tephritidae,Diptera,Insecta,35227,Nosema,Nosematidae,NA,NA,Fungi
201,507,Bactrocera cucurbitae,Nosema trichoplusiae,"Tanabe, A.M., and Tamshiro, M. 1967.  The biology and pathogenicity of a microsporidian (Nosema trichoplusiae sp. n.) of the cabbage looper, Trichoplusia ni (Hubner) (Lepidoptera: Noctuidae).  J. Invertebr. Pathol. 9: 188-195.",28588,Zeugodacus,Tephritidae,Diptera,Insecta,35227,Nosema,Nosematidae,NA,NA,Fungi
201,508,Bactrocera dorsalis,Nosema trichoplusiae,"Tanabe, A.M., and Tamshiro, M. 1967.  The biology and pathogenicity of a microsporidian (Nosema trichoplusiae sp. n.) of the cabbage looper, Trichoplusia ni (Hubner) (Lepidoptera: Noctuidae).  J. Invertebr. Pathol. 9: 188-195.",27457,Bactrocera,Tephritidae,Diptera,Insecta,35227,Nosema,Nosematidae,NA,NA,Fungi
560,509,Hydrophilus sp.,Nosema algerae,"Van Essen, F.W., and Anthony, D.W.  1976. Susceptibility of nontarget arganisms to Nosema algerae (Microsporida: Nosematidae), a parasite of mosquitoes. J. Invertebr. Pathol. 28: 77-85",NA,NA,NA,NA,NA,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
881,510,Manduca sexta,Nosema heliothidis,"Brooks, W. M.  1970.  Nosema sphingidis sp. n., a microsporidan parasite of the tobacco hornworm, Manduca sexta.  J. Invertebr. Pathol. 16:390-399.",7130,Manduca,Sphingidae,Lepidoptera,Insecta,33694,Nosema,Nosematidae,NA,NA,Fungi
881,511,Manduca sexta,Nosema trichoplusiae,"Brooks, W. M.  1970.  Nosema sphingidis sp. n., a microsporidan parasite of the tobacco hornworm, Manduca sexta.  J. Invertebr. Pathol. 16:390-399.",7130,Manduca,Sphingidae,Lepidoptera,Insecta,35227,Nosema,Nosematidae,NA,NA,Fungi
881,512,Manduca sexta,Nosema acridophagus,"Brooks, W. M.  1970.  Nosema sphingidis sp. n., a microsporidan parasite of the tobacco hornworm, Manduca sexta.  J. Invertebr. Pathol. 16:390-399.",7130,Manduca,Sphingidae,Lepidoptera,Insecta,307626,Tubulinosema,Tubulinosematidae,NA,NA,Fungi
2000,513,Apis mellifera,Beauveria brongniartii,"Tsutsumi, T.; Sakaguchi, N.; Totogawa, S.; Yamanaka, M.  1998.  Pathogenicity of entomogenous fungus, cerambycid-parasitic type of Beauveria brongniartii (Sacc.) Petch, isolated from yellow-spotted longicorne beetle, Psacothea hilaris, to adult honeybee, Apis mellifera (L.), carabid beetles, Apotomopterus japonicus Motschulsky and Apotomopterus dehaani Chaudior [In Japanese].  Japanese Journal of Applied Entomology and Zoology 42 (3): 163-165.",7460,Apis,Apidae,Hymenoptera,Insecta,118266,Beauveria,Cordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2000,514,Apotomopterus japonicus,Beauveria brongniartii,"Tsutsumi, T.; Sakaguchi, N.; Totogawa, S.; Yamanaka, M.  1998.  Pathogenicity of entomogenous fungus, cerambycid-parasitic type of Beauveria brongniartii (Sacc.) Petch, isolated from yellow-spotted longicorne beetle, Psacothea hilaris, to adult honeybee, Apis mellifera (L.), carabid beetles, Apotomopterus japonicus Motschulsky and Apotomopterus dehaani Chaudior [In Japanese].  Japanese Journal of Applied Entomology and Zoology 42 (3): 163-165.",NA,NA,NA,NA,NA,118266,Beauveria,Cordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2000,515,Apotomopterus dehaani,Beauveria brongniartii,"Tsutsumi, T.; Sakaguchi, N.; Totogawa, S.; Yamanaka, M.  1998.  Pathogenicity of entomogenous fungus, cerambycid-parasitic type of Beauveria brongniartii (Sacc.) Petch, isolated from yellow-spotted longicorne beetle, Psacothea hilaris, to adult honeybee, Apis mellifera (L.), carabid beetles, Apotomopterus japonicus Motschulsky and Apotomopterus dehaani Chaudior [In Japanese].  Japanese Journal of Applied Entomology and Zoology 42 (3): 163-165.",NA,NA,NA,NA,NA,118266,Beauveria,Cordycipitaceae,Hypocreales,Sordariomycetes,Fungi
1997,516,Lymantria dispar,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",13123,Lymantria,Erebidae,Lepidoptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
1997,517,Galleria mellonella,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",7137,Galleria,Pyralidae,Lepidoptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
1997,518,Ostrinia nubilalis,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",29057,Ostrinia,Crambidae,Lepidoptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
1997,519,Plodia interpunctella,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",58824,Plodia,Pyralidae,Lepidoptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
1997,520,Leptinotarsa decemlineata,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",7539,Leptinotarsa,Chrysomelidae,Coleoptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
1997,521,Epilachna varivestis,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",447619,Epilachna,Coccinellidae,Coleoptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
1997,522,Tribolium confusum,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",7071,Tribolium,Tenebrionidae,Coleoptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
1997,523,Aphis fabae,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",191316,Aphis,Aphididae,Hemiptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
1997,524,Brevicoryne brassicae,Furia pieris,"Li, Z.; Humber, R. A.  1984.  Erynia pieris, new species (Zygomycetes: Entomophthoraceae), a new pathogen of Pieris rapae (Lepidoptera: Pieridae): Description, host range and notes on Erynia virescens.  Canadian Journal of Botany 62(4): 653-663.",69196,Brevicoryne,Aphididae,Hemiptera,Insecta,181056,Furia,Entomophthoraceae,Entomophthorales,Entomophthoromycetes,Fungi
2018,525,Trichoplusia ni,Tolypocladium cylindrosporum,"Steenberg, T.; Ogaard, L.  2000.  Mortality in hibernating turnip moth larvae, Agrotis segetum, caused by Tolypocladium cylindrosporum.Mycological Research. 2000, 104: 1, 87-91; 12 ref.",7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,38005,Tolypocladium,Ophiocordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2018,526,Mamestra brassicae,Tolypocladium cylindrosporum,"Steenberg, T.; Ogaard, L.  2000.  Mortality in hibernating turnip moth larvae, Agrotis segetum, caused by Tolypocladium cylindrosporum.Mycological Research. 2000, 104: 1, 87-91; 12 ref.",55057,Mamestra,Noctuidae,Lepidoptera,Insecta,38005,Tolypocladium,Ophiocordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2018,527,Galleria mellonella,Tolypocladium cylindrosporum,"Steenberg, T.; Ogaard, L.  2000.  Mortality in hibernating turnip moth larvae, Agrotis segetum, caused by Tolypocladium cylindrosporum.Mycological Research. 2000, 104: 1, 87-91; 12 ref.",7137,Galleria,Pyralidae,Lepidoptera,Insecta,38005,Tolypocladium,Ophiocordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2018,528,Tenebrio molitor,Tolypocladium cylindrosporum,"Steenberg, T.; Ogaard, L.  2000.  Mortality in hibernating turnip moth larvae, Agrotis segetum, caused by Tolypocladium cylindrosporum.Mycological Research. 2000, 104: 1, 87-91; 12 ref.",7067,Tenebrio,Tenebrionidae,Coleoptera,Insecta,38005,Tolypocladium,Ophiocordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2018,529,Sitobion avenae,Tolypocladium cylindrosporum,"Steenberg, T.; Ogaard, L.  2000.  Mortality in hibernating turnip moth larvae, Agrotis segetum, caused by Tolypocladium cylindrosporum.Mycological Research. 2000, 104: 1, 87-91; 12 ref.",44664,Sitobion,Aphididae,Hemiptera,Insecta,38005,Tolypocladium,Ophiocordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2018,530,Bemisia tabaci,Tolypocladium cylindrosporum,"Steenberg, T.; Ogaard, L.  2000.  Mortality in hibernating turnip moth larvae, Agrotis segetum, caused by Tolypocladium cylindrosporum.Mycological Research. 2000, 104: 1, 87-91; 12 ref.",7038,Bemisia,Aleyrodidae,Hemiptera,Insecta,38005,Tolypocladium,Ophiocordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2018,531,Musca domestica,Tolypocladium cylindrosporum,"Steenberg, T.; Ogaard, L.  2000.  Mortality in hibernating turnip moth larvae, Agrotis segetum, caused by Tolypocladium cylindrosporum.Mycological Research. 2000, 104: 1, 87-91; 12 ref.",7370,Musca,Muscidae,Diptera,Insecta,38005,Tolypocladium,Ophiocordycipitaceae,Hypocreales,Sordariomycetes,Fungi
2018,532,Blattella germanica,Tolypocladium cylindrosporum,"Steenberg, T.; Ogaard, L.  2000.  Mortality in hibernating turnip moth larvae, Agrotis segetum, caused by Tolypocladium cylindrosporum.Mycological Research. 2000, 104: 1, 87-91; 12 ref.",6973,Blattella,Ectobiidae,Blattodea,Insecta,38005,Tolypocladium,Ophiocordycipitaceae,Hypocreales,Sordariomycetes,Fungi
238,121,Autographa biloba,Trichoplusia ni NPV  (TnSNPV),"Canerday, T.D. 1968. On cross infectivity of the cabbage-looper nuclear polyhedrosis virus to some related plusiinae (Noctuidae: Lepidoptera). J. Invertebr. Pathol. 10:76-78.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,123,Pseudoplusia includens,Trichoplusia ni NPV  (TnSNPV),"Canerday, T.D. 1968. On cross infectivity of the cabbage-looper nuclear polyhedrosis virus to some related plusiinae (Noctuidae: Lepidoptera). J. Invertebr. Pathol. 10:76-78.",689277,Chrysodeixis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
238,124,Rachiplusia ou,Trichoplusia ni NPV  (TnSNPV),"Canerday, T.D. 1968. On cross infectivity of the cabbage-looper nuclear polyhedrosis virus to some related plusiinae (Noctuidae: Lepidoptera). J. Invertebr. Pathol. 10:76-78.",708044,Rachiplusia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
1823,272,Galleria mellonella,Mattesia trogodermae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",7137,Galleria,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
1823,273,Agrotis ipsilon,Mattesia trogodermae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",56364,Agrotis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
1823,275,Anagasta kuehniella,Mattesia trogodermae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",40079,Ephestia,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
1823,276,Plodia interpunctella ,Mattesia trogodermae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",58824,Plodia,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
1823,277,Cryptolestes pusillus,Mattesia trogodermae,"Brooks, W. M. 1988.  Entomogenous protozoa, pp. 1-121 in C. M. Ignoffo (ed.)  CRC Handbook of Natural Pesticides Vol. 5 Microbial Insecticides, Part A, Entomogenous Protozoa and Fungi.  CRC Press, Boca Raton, FL.",1173686,Cryptolestes,Laemophloeidae,Coleoptera,Insecta,NA,NA,NA,NA,NA,NA
579,306,Musca domestica,Vairimorpha necatrix,"Maddox, J.V., and Sprenkel, R.K., 1978.  Some enigmatic microsporidia of the genus Nosema. Misc. Publ. Entomol. Soc. Am. 11: 65-84",7370,Musca,Muscidae,Diptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
579,307,Neurotoma fasciata,Vairimorpha necatrix,"Maddox, J.V., and Sprenkel, R.K., 1978.  Some enigmatic microsporidia of the genus Nosema. Misc. Publ. Entomol. Soc. Am. 11: 65-84",222795,Neurotoma,Pamphiliidae,Hymenoptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
579,308,Hypera punctata,Vairimorpha necatrix,"Maddox, J.V., and Sprenkel, R.K., 1978.  Some enigmatic microsporidia of the genus Nosema. Misc. Publ. Entomol. Soc. Am. 11: 65-84",36758,Hypera,Curculionidae,Coleoptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
579,309,Acalymma vittatum ,Vairimorpha necatrix,"Maddox, J.V., and Sprenkel, R.K., 1978.  Some enigmatic microsporidia of the genus Nosema. Misc. Publ. Entomol. Soc. Am. 11: 65-84",133117,Acalymma,Chrysomelidae,Coleoptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
579,310,Cerotoma trifurcata,Vairimorpha necatrix,"Maddox, J.V., and Sprenkel, R.K., 1978.  Some enigmatic microsporidia of the genus Nosema. Misc. Publ. Entomol. Soc. Am. 11: 65-84",27441,Cerotoma,Chrysomelidae,Coleoptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
579,311,Diabrotica undecimpunctata howardi,Vairimorpha necatrix,"Maddox, J.V., and Sprenkel, R.K., 1978.  Some enigmatic microsporidia of the genus Nosema. Misc. Publ. Entomol. Soc. Am. 11: 65-84",50387,Diabrotica,Chrysomelidae,Coleoptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
1668,419,Simulium vittatum,Bacillus sphaericus,"Lacey, L. A., Mulla, M. S., and Dulmage, H. T. 1978.  Some factors affecting the pathogenicity of Bacillus thuringiensis Beliner against blackflies.  Environ. Entomol. 7(4):  583-588.",7192,Simulium,Simuliidae,Diptera,Insecta,1421,Lysinibacillus,Bacillaceae,Bacillales,Bacilli,NA
1372,444,Aedes aegypti,Tetrahymena pyriformis,"Grassmick, R. A. and Rowley, W. A., 1973.  Larval mortality of Culex tarsalis and Aedes aegypti when reared with different concentrations of Tetrahymena pyriformis.  J. Invertebr. Pathol. 22: 86-93.",7159,Aedes,Culicidae,Diptera,Insecta,5908,Tetrahymena,Tetrahymenidae,Hymenostomatida,Oligohymenophorea,NA
1466,460,Musca domestica,Leptomonas sarcophagae,"Patton, W. S., 1921.  Studies on the flagellates of the genera Herpetomonas, Crithidia and Rhynchoidomonas No. 7.  Some miscellaneous notes on insect flagellates  Indian Journal of Medical Research 9: 230-239.",7370,Musca,Muscidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
1637,461,,,"Roubaud, E.  1911.  Cercoplasma (n. gen.) caulleryi (n. sp.); nouveau flagella a formes trypanosomiennes de lintestin dAuchmeromyia luteola Fabr. (Muscide).  Comptes Rendus des Seances de la Societe de Biologie 71:  503-505.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,462,Drosophila melanogaster,Herpetomonas muscarum,"Becker, E. R. 1923.  Transmission experiments on the specificity of Herpetomonas muscae-domesticae in muscoid flies.  Journal of Parasitology 10: 25-34",7227,Drosophila,Drosophilidae,Diptera,Insecta,5718,Herpetomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1648,463,Gerris remigis,Leptomonas ctenocephali,"Drbohlav, J. J. 1925.  Studies on the relation of insect flagellates to Leishmaniasis.  American Journal of Hygiene 5:  580-621.",36163,Aquarius,Gerridae,Hemiptera,Insecta,109467,Leptomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1648,464,Gerris remigis,Herpetomonas muscarum,"Drbohlav, J. J. 1925.  Studies on the relation of insect flagellates to Leishmaniasis.  American Journal of Hygiene 5:  580-621.",36163,Aquarius,Gerridae,Hemiptera,Insecta,5718,Herpetomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1648,465,Ctenocephalides canis,Herpetomonas muscarum,"Drbohlav, J. J. 1925.  Studies on the relation of insect flagellates to Leishmaniasis.  American Journal of Hygiene 5:  580-621.",50434,Ctenocephalides,Pulicidae,Siphonaptera,Insecta,5718,Herpetomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1648,466,Musca domestica,Leptomonas ctenocephali,"Drbohlav, J. J. 1925.  Studies on the relation of insect flagellates to Leishmaniasis.  American Journal of Hygiene 5:  580-621.",7370,Musca,Muscidae,Diptera,Insecta,109467,Leptomonas,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1648,467,Musca domestica,Blastocrithidia gerridis,"Drbohlav, J. J. 1925.  Studies on the relation of insect flagellates to Leishmaniasis.  American Journal of Hygiene 5:  580-621.",7370,Musca,Muscidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
586,468,Triatoma sp.,Crithidia fasciculata,"Garnham, P.C.C., 1958. Some natural protozoal parasites of mosquitoes with special reference to Crithidia.  Transactions of the First International Conference on Insect Pathology and Biological Control, Prague, Czechoslovakia, pp.  287-294.",30075,Triatoma,Reduviidae,Hemiptera,Insecta,5656,Crithidia,Trypanosomatidae,Trypanosomatida,Kinetoplastea,NA
1668,469,Simulium vittatum,Bacillus alvei,"Lacey, L. A., Mulla, M. S., and Dulmage, H. T. 1978.  Some factors affecting the pathogenicity of Bacillus thuringiensis Beliner against blackflies.  Environ. Entomol. 7(4):  583-588.",7192,Simulium,Simuliidae,Diptera,Insecta,44250,Paenibacillus,Paenibacillaceae,Bacillales,Bacilli,NA
1669,470,Cnephia ornithophilia,Nosema algerae,"Undeen, A. H. 1979.  Simuliid larval midgut pH and its implications for control.  Mosquito News 39(2):  391-392.",61026,Cnephia,Simuliidae,Diptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
1669,471,Cnephia ornithophilia,Nosema eurytremae,"Undeen, A. H. 1979.  Simuliid larval midgut pH and its implications for control.  Mosquito News 39(2):  391-392.",61026,Cnephia,Simuliidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
1669,472,Cnephia ornithophilia,Vairimorpha necatrix,"Undeen, A. H. 1979.  Simuliid larval midgut pH and its implications for control.  Mosquito News 39(2):  391-392.",61026,Cnephia,Simuliidae,Diptera,Insecta,6039,Vairimorpha,Burenellidae,NA,NA,Fungi
1669,474,Simulium verecundum,Nosema algerae,"Undeen, A. H. 1979.  Simuliid larval midgut pH and its implications for control.  Mosquito News 39(2):  391-392.",109159,Simulium,Simuliidae,Diptera,Insecta,723287,Anncaliia,Tubulinosematidae,NA,NA,Fungi
